product_name,product_url,product_price,product_shipping,product_sold,product_type,product_top_seller,product_seller,product_seller_url,product_seller_rating,product_seller_rating_url,product_seller_feedback,product_reviews,product_reviews_url
iPhone X (10) 64GB/256GB Apple Mobile Smartphone Factory Unlocked NEW,https://www.ebay.ca/itm/254960212154?_trkparms=ispr%3D1&hash=item3b5cd018ba:g:tq8AAOSwyRVgil1C&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dgSDoOwm%252BS0UHxuvqvkFjSkCpRLwHL%252BC8kWy8QQIhXSPdS1VBmCHL9R%252FzF83Qw5%252BFZkIln3edn7ZCZgpsaM2k83CTNfSZDXfeWhbtNzG4aYkA5fefPkF6a4TmC8wTVr8mJw%252FkBE3CDxflN0UFvW0muUG67R7rHowXOXA1%252FaBIcYQFbdNEnAfBaYabkAyc7QyLwqG5w5AG7KZ4Ixf%252B3jCxjYrS9PlqFhEM34lSdMzv2vU8V6X5ZBJwOGxRk%252FoLlNBhBv06rM44jPK1qcmsM55M%252Bimw%252FakWaAWICfVx2wws2sDaihgO42T5BNXnVdQN0LF9EfDIcVFJ3sUlAdEBK7dhcrbRGakeyB%252BnpmA%252BjGmE5%252B9B3QYtBEnOzMbjZHL3iO5z5dIjT5FBcA5CyH4NqZeTYNTIAI6zZlYvZS7SJOHbrgsyqYl0%252BSACU650JS1cNWWw21RTFw5I0DQzdrXpwVQlGbjCs6k%252BtjL9uhZLMeJ4kQvb8rNBYp0%252BWCwKo6546mSUelG8KnAeq31KFj3JDJUDaJ7DFMAnW2dJiQ2S2V6fhAq67mipkpS5RkJNbhJZfaI7xlbuBbCokR3akLn%252BwkY8%252B6ktQGXW0ef3%252FUcNcpNjkEd91Ctnruf5F0M2uHk4ZEO4a9S3dhkv3oUgoSOuSrnRck7AoQQAO22agXMf4J6bVfDjSch1aJcto%252BtjqlUs2CX2vhLS42866jKNrMaMUJmCun9X6j%252BdwvlntaH48tMVVNHRZZ70LYjIc7tdcxrVz27TkJpQldPQEF85WMwupwv37Hld%252F1o%252FFxVElDdRavk4ADe%7Campid%3APL_CLK%7Cclp%3A2334524,C $524.55 to C $624.46,Free shipping,44+ sold,Brand New,,mictech188,https://www.ebay.ca/usr/mictech188?_trksid=p2047675.l2559,3777,https://www.ebay.ca/fdbk/feedback_profile/mictech188?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99% Positive feedback,,
iPhone X (10) 64GB/256GB Apple Mobile Smartphone Factory Unlocked NEW,https://www.ebay.ca/itm/254960212154?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160811114151%26meid%3D745dd47dafc845e593bdf6491e649546%26pid%3D100667%26rk%3D1%26rkt%3D8%26sd%3D254960212154%26itm%3D254960212154%26pmt%3D1%26noa%3D1%26pg%3D2334524%26brand%3DApple&_trksid=p2334524.c100667.m2042,C $524.55,,147+ sold,,,mictech188,https://www.ebay.ca/usr/mictech188?_trksid=p2047675.l2559,3777,https://www.ebay.ca/fdbk/feedback_profile/mictech188?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99% Positive feedback,,
Samsung S10 / S10E / S10+ Plus - Fully Unlocked - Smartphone,https://www.ebay.ca/itm/114414491167?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160811114151%26meid%3D745dd47dafc845e593bdf6491e649546%26pid%3D100667%26rk%3D2%26rkt%3D8%26sd%3D254960212154%26itm%3D114414491167%26pmt%3D1%26noa%3D1%26pg%3D2334524%26brand%3DSamsung&_trksid=p2334524.c100667.m2042,C $193.57,,295+ sold,,Top Rated Seller,emb-phones,https://www.ebay.ca/usr/emb-phones?_trksid=p2047675.l2559,114087,https://www.ebay.ca/fdbk/feedback_profile/emb-phones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.9% Positive feedback,,
Razer Phone 1 / 2 | 64GB AT&T OR GSM Unlocked Gaming Smartphone RZ35-0215 / 0259,https://www.ebay.ca/itm/264838995856?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160811114151%26meid%3D745dd47dafc845e593bdf6491e649546%26pid%3D100667%26rk%3D3%26rkt%3D8%26sd%3D254960212154%26itm%3D264838995856%26pmt%3D1%26noa%3D1%26pg%3D2334524%26brand%3DRazer&_trksid=p2334524.c100667.m2042,C $227.76,,163+ sold,,Top Rated Seller,wise-deals,https://www.ebay.ca/usr/wise-deals?_trksid=p2047675.l2559,28691,https://www.ebay.ca/fdbk/feedback_profile/wise-deals?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.8% Positive feedback,,
Samsung Galaxy S10+ Plus - 128GB - White - Fully Unlocked - Smartphone,https://www.ebay.ca/itm/124777609185?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160811114151%26meid%3D745dd47dafc845e593bdf6491e649546%26pid%3D100667%26rk%3D4%26rkt%3D8%26sd%3D254960212154%26itm%3D124777609185%26pmt%3D1%26noa%3D1%26pg%3D2334524%26brand%3DSamsung&_trksid=p2334524.c100667.m2042,C $299.74,,59 sold,,Top Rated Seller,emb-phones,https://www.ebay.ca/usr/emb-phones?_trksid=p2047675.l2559,114087,https://www.ebay.ca/fdbk/feedback_profile/emb-phones?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.9% Positive feedback,209 product ratings,https://www.ebay.ca/p/16029464580?iid=124777609185&rt=nc#UserReviews
LG V50 ThinQ 128GB Black (Sprint) Worldwide GSM Unlocked New Open Box Read Note,https://www.ebay.ca/itm/193649286833?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160811114151%26meid%3D745dd47dafc845e593bdf6491e649546%26pid%3D100667%26rk%3D5%26rkt%3D8%26sd%3D254960212154%26itm%3D193649286833%26pmt%3D1%26noa%3D1%26pg%3D2334524%26brand%3DLG&_trksid=p2334524.c100667.m2042,C $287.26,,56 sold,,Top Rated Seller,yywirelesss,https://www.ebay.ca/usr/yywirelesss?_trksid=p2047675.l2559,98509,https://www.ebay.ca/fdbk/feedback_profile/yywirelesss?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,31 product ratings,https://www.ebay.ca/p/25032320771?iid=193649286833&rt=nc#UserReviews
New ListingAT&T Radiant Core Prepaid 4g Phone U304AA Gray - Open Box ✌️,https://www.ebay.ca/itm/174871782267?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160811114151%26meid%3D745dd47dafc845e593bdf6491e649546%26pid%3D100667%26rk%3D6%26rkt%3D8%26sd%3D254960212154%26itm%3D174871782267%26pmt%3D0%26noa%3D1%26pg%3D2334524%26brand%3DAT%26T&_trksid=p2334524.c100667.m2042,C $37.41,,Last one,,Top Rated Seller,always_new_deals,https://www.ebay.ca/usr/always_new_deals?_trksid=p2047675.l2559,1081,https://www.ebay.ca/fdbk/feedback_profile/always_new_deals?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.2% Positive feedback,6 product ratings,https://www.ebay.ca/p/23034586558?iid=174871782267&rt=nc#UserReviews
OnePlus 8 5G - 128GB - Interstellar Glow T-Mobile UNLOCKED,https://www.ebay.ca/itm/324575313660?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160811114151%26meid%3D745dd47dafc845e593bdf6491e649546%26pid%3D100667%26rk%3D7%26rkt%3D8%26sd%3D254960212154%26itm%3D324575313660%26pmt%3D1%26noa%3D1%26pg%3D2334524%26brand%3DOnePlus&_trksid=p2334524.c100667.m2042,C $374.67,,72 sold,,Top Rated Seller,onewizard,https://www.ebay.ca/usr/onewizard?_trksid=p2047675.l2559,7979,https://www.ebay.ca/fdbk/feedback_profile/onewizard?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.6% Positive feedback,,
Rugged Smartphone Unlocked Blackview BV9700 Pro Octa Core 6GB+128GB Android 9.0,https://www.ebay.ca/itm/392952180504?_trkparms=aid%3D111001%26algo%3DREC.SEED%26ao%3D1%26asc%3D20160811114151%26meid%3D745dd47dafc845e593bdf6491e649546%26pid%3D100667%26rk%3D8%26rkt%3D8%26sd%3D254960212154%26itm%3D392952180504%26pmt%3D1%26noa%3D1%26pg%3D2334524%26brand%3DBlackview&_trksid=p2334524.c100667.m2042,C $312.22,,,,Top Rated Seller,blackview_store,https://www.ebay.ca/usr/blackview_store?_trksid=p2047675.l2559,1286,https://www.ebay.ca/fdbk/feedback_profile/blackview_store?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,,
Google - Pixel 3 XL with 128GB Memory Cell Phone (Unlocked) - Not Pink,https://www.ebay.ca/itm/363394846255?epid=8024684385&_trkparms=ispr%3D1&hash=item549c054e2f:g:-lgAAOSwj09gnUUV&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS5%252FLJbfonbQUYd49AU1AJY45DAteKNaZ%252BIXKZ%252BGip1NFmXjlRS6qms0wVmXYc2kw5ep5fni46DEbzPial8WC5utuUS1X7qjzF%252FW8Mg5HHTSiPy23Qwdh55ygLJ1b%252FZQd9r%252FUs2sfvgUxH%252FRAXXnxlxZ2Zr5bIdyPzMSjd9vBe2uvVTfwvAAnQcU2rO9XdJIO5cZNGHkDMrXR6JHc1V%252B2ehyhIEcKrmmT3odccW%252FSulbtC0NaDV8PXNCb%252BzrYClYzLotmxwTZl%252ByoE46A4ZcFG%252BDOWfTCvw5bubXmY47I2fVZ3BMl%252FYrABovRv1UM2Yt2YxhI9L%252FkiUk7f9DyDi7M5GGRvzsIYY2OK8hlvSXX789UDpt8kLwY847Kpm0hyAK2MMqXAhDThc%252FgjIxgDfvAzbssC6go%252FI%252Fg1wQ6mpd5yCK33FYGjrlGkkUF8GJ%252FUOZlRPXk57eCsoqvNEv1WlmMg0cKrbO7jHbauZ6Bcr%252BOekrbowMtoymn1E8AXxYWI4cwSsldgi5CveC0G%252FIdJaA6v89SfmICGLX3xhK%252FCAI8asAi%252F9DxL6wPV3Y%252FKh3Z%252BA2%252FKmmcbH7njo78bE%252FhjhCc4%252BBrzcp7XEr2xXg0sgUOIvnH07TTVShb5C%252FF97sMefH5HcMAeqVtREJMJ%252BKvqG%252FOx0BPSvpA%252BVduAZ7Pojr7WrHiMtFrvsSzewUfq4OcDYlZa0NgHheeCM2vOC%252BOxStpNOnzbB5qaPNc2HhmNevUdy%252Bcfwe1%252FJvEkhWT7weUPm8yTJ%252F9xqrOaQMomAgxkaAWezFL1wq16nWyX07y1YTHj7hI%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $337.15,Free shipping,113 sold,Brand New,Top Rated Seller,your-best-store,https://www.ebay.ca/usr/your-best-store?_trksid=p2047675.l2559,145158,https://www.ebay.ca/fdbk/feedback_profile/your-best-store?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.4% Positive feedback,4 product ratings,https://www.ebay.ca/p/8024684385?iid=363394846255&rt=nc#UserReviews
Apple iPhone 7 Plus 🍎 32GB Silver Verizon T-Mobile AT&T Unlocked Smartphone,https://www.ebay.ca/itm/352355291506?epid=240445966&_trkparms=ispr%3D1&hash=item520a031172:g:iIoAAOSwWWdg1gCq&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd0ReTLyM7cxPnI6zs468EAyhHhUkzN7wWErt9oI%252B3Li5kI4gItkDub%252FL1dLrBgfzL%252FZW4iJQu2srGYOK5WdtiC8qTJtaitSYUP0yu0PTh%252FYVpW%252B0X%252B6%252Fzn6QFnyGpcJKOxLU7ec2hFxb3urx2OyI0agXZvPWWKVpCNZgXgwiKuggP8f71zirchRj5RSYnhUMgZg9U1ryTNO2QR4BSC2IoH5xCmCPjruUV3o0MIBSxCqZXkZTjYn8ruLIuRInXb51VGNPLYCOqUKJzoso4bO%252B0eGMPdf9D%252F96KBRoV%252FMwNxtPpudlUZYjcicid58AVI%252F38AA1mhwyeTiekwiEC6ebCq%252BX%252FpuFiKbhtAwX8aOBVx%252FB9%252FgP8RQ2nQTHNyrpwef7%252FuX0jyQU2nAkfPtVxW0A77cxUzWqkOIHGcIQ1G6IbSvWmxLO8KvUb2Y7JfJ9RZxNqbfoLXSxS1ytMcOeaPtprt6kSBiaefvfxM%252BG%252BRgqhWlvzNGURmBQJ7XCLQKKTh5%252B5rIQptDPziAf63MqIUKJI5qtidAjxQGpYs8MMsT%252BdnJ4ghCSKR3Y2f3yBa%252FDEHZxjGZb2%252FDAlWIJMkgT8eohThQ9MknBcQOcC2qPTGO%252BsLNx97GZZKf%252BtWSfvnLZZ80G8aihMrKT1zSvDj11sELVmdJCZxA2NweUzT0JoKl5Dme1mKO2ixEJ35CJPSQC2cHM77Bcwz1gFhjRgRg4%252F7fwqgUIeG3v3Xb40zXnxn6tqW2lS9UYUGZrtm3FFc0Tk66vueqUbJ336yMABKyXruxpOQTg7tAvQU6jiAKXxiR8gdc%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $223.55,Free shipping,Last one,Refurbished,Top Rated Seller,buyspry,https://www.ebay.ca/usr/buyspry?_trksid=p2047675.l2559,220125,https://www.ebay.ca/fdbk/feedback_profile/buyspry?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.3% Positive feedback,43 product ratings,https://www.ebay.ca/p/240445966?iid=352355291506&rt=nc#UserReviews
Apple iPhone 7 🍎 128GB Silver Verizon AT&T T-Mobile Fully Unlocked Smartphone,https://www.ebay.ca/itm/352514272102?epid=240455159&_trkparms=ispr%3D1&hash=item52137ceb66:g:m3QAAOSwkg1g8eQO&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd0ReTLyM7cxPnI6zs468ECAJR0005XC1sLrdrauqJ8tlo0427dVvloLLdOKsusOejwY%252FBvmGoszYEsv12wOBnkXXqqDV4i21uvHVc0tEZLzZzKom2q0SZnZozH9pXRKkl5om4Na%252Bh4qUmjDOKe%252Fx2ffeE1uCwHlS4xBlng3YRsbgOaPkVQriqjN%252BIPyWj0Y2W1XK6hFjHkDfBoo2BWsALJR5Zeyug8pblCCQRfqOU7NPi%252BBVhOCyR%252BTMlVh%252FQ06I%252B%252BvZT%252BV%252FfzluM0HS9FZz%252BugTwKW%252Fv2V%252BXGIq5iAqcA8cbMSBKTiGIhE0ec%252BQxD2SgZ0Dtb24IgNCfenRI4GWBcFasqhN%252F2MpjekX0v1IbfEehuKBsEvmw9gC8DT3e0vF%252B%252BI%252BQp9WQLC5L0HupTWlqcH1sHSNwYuiCN7Cosu4F0AFawlpLu0rRgRlY3qt2x%252BSlNZ%252BzadvXeCieIA0RGJialhiCskuC7NI4iSap1xz3PYNYmrqO%252FJn8Tfiy%252BZ%252BMGOERMpizUYYYmaiDToE4bOpiUnBs6FzhEn4dU1tKFd1IfTFReuGvPwqdHJuQo59GqoDvIC%252Bba3CNRJRmznLhoSBqvlSHSzVEoKcNOrO1QJ2zHZo5NkK7weJnIQibYMsh%252Fj1U580CiGgoAP%252Fi6wp%252Bs8dFr5YGO51BUwf%252BpPxtpeTqIYLcuRgkzJH%252BdahZx8ih9w3WNrmd54EOyfU3W2WfMLj%252FwhH%252FO8hQ8zRd3vkkAFngmtcC0ipUKOCh%252FRf8LRtS0Uqk92qG1aljFbOGg%252FtUuGxAYhcHIHaN%252Bxikmds899SFM4%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $156.11,Free shipping,62 watchers,Refurbished,Top Rated Seller,buyspry,https://www.ebay.ca/usr/buyspry?_trksid=p2047675.l2559,220125,https://www.ebay.ca/fdbk/feedback_profile/buyspry?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.3% Positive feedback,51 product ratings,https://www.ebay.ca/p/240455159?iid=352514272102&rt=nc#UserReviews
New LG Velvet 4G & 5G LMG900UM1 128GB Aurora Silver (AT&T+ GSM Unlocked) Phone,https://www.ebay.ca/itm/383936740393?epid=4039854341&_trkparms=ispr%3D1&hash=item596469bc29:g:GTAAAOSwQ-NgHEkY&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSQuF9OYLb3wphIAOfpJK8RkZ2dA%252BEcnUextEYGCOeVfkAUvcdmoM5jKuN2q10F6qjo2YtsJWbSOqLjI7QJ%252FS5qQWmhehSwbZlKBGc8m9bFhI9p2xjOQj%252FJg2pjBXo4nPRsXwmMp32Q80yX0tOFxFGi%252FjuiAO2ikTVI3braOSr7rC6xaDPr1UHKJCzICqMbTHqKnHuZYX4yuhafcATKAQKOEJnMBrrwvd9zrulfH6xOlo7N%252BYFrohQU%252BzRWz8IFZTSNlATwPnAua1vCoQRCcXpi56P7zsQ%252FVED5z5FpKI7tzgRVNBPQ3MuRwDqpIx7FXsPCEt7u6WcbLvI95nkYSqBiJpC1lRA2C8gOBY8kmUprs6A4K%252FpNPKDz%252F11Ox9P4ylpLC5muedoS95p0SedaBeQNLNy%252Bf3mCvJmJ00iVzcijx00R%252BqARLUOIat0cy1YkJ41hWqBR%252BYDJeJuCm8ZHMpq6Bb2jGBWP%252BfLclPoUVghIvLrYMAz7wBV0TfmlWsAh1bMR4pntBGeyqKKoTNyAeINcjjTFT6IRxhS4oEF7GoMQZq%252BYUNYE0fKVnGELUpmn5c9T9ICUWRZAKricyNIvvsk%252BR0RHPnfnXbIfNb2q5QJSNkPOxuvR9E0sX%252F7FFle62tSk3ZNObqbdUmoOea10JS0MvFcxnE9cDkqMbVnCh%252F14OBaLOhCMg9Fxv8PjfEv5UuJLC2uE8FyCObhk4DEBvj6UYkciPTN4mX8bmHWq4bGHOhHT877M8hjVMZY3kWaaxwShh1B2LJAAYvGnzm4KtrnUZBucc42KMrD%252F%252FKA1WGXlhE%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $347.20,Free shipping,616 sold,Brand New,Top Rated Seller,qualitycellz,https://www.ebay.ca/usr/qualitycellz?_trksid=p2047675.l2559,149417,https://www.ebay.ca/fdbk/feedback_profile/qualitycellz?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,100% Positive feedback,19 product ratings,https://www.ebay.ca/p/4039854341?iid=383936740393&rt=nc#UserReviews
Samsung Galaxy Note10+ Plus SM-N975U1 256GB White Black Glow (Unlocked) B Stock,https://www.ebay.ca/itm/194107141728?epid=10037893604&hash=item2d31afee60:g:NvMAAOSwe4hdu3eB,C $524.55,Free shipping,280+ sold,Refurbished,Top Rated Seller,yywirelesss,https://www.ebay.ca/usr/yywirelesss?_trksid=p2047675.l2559,98509,https://www.ebay.ca/fdbk/feedback_profile/yywirelesss?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,6 product ratings,https://www.ebay.ca/p/10037893604?iid=194107141728&var=494232006598&rt=nc#UserReviews
Revvl 5G T790W 128GB Nebula Black T-Mobile/Metro PCS Android Smartphone Cell,https://www.ebay.ca/itm/265181859878?_trkparms=ispr%3D1&hash=item3dbe121026:g:~mcAAOSwjllgsUUs&amdata=enc%3AAQAGAAACgPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStdebXPz4ZTXCT8FI9kPBhyAaD3%252F9qivhLux2I1CjLfqn%252BPouSbi0z8GqPeXxGZ933C1Gppatw%252FohkM2zKsYpnfeG5FWJPBGlZ6j4AT17H4BTGW6CU5SZGlFe9CY5BoIZ5hVJIfmjsJ7FtiLhWduFpcsDtIvY%252B1M5da5d%252BAU88fHBYCycwLc0eWOSv%252FSLYt2W3WTXTqZEO1emRY77FUZXsCOjdvd4RUcTiIwF7Zmv2H0gi2fYtXIpFl3KAN%252BLsdQFKNWTWuhjWsQBaWBKrU773lm8L%252B6reQ7gPfTFoZ%252FWUfpKsUMTx7F6vbzwo6FLPYrU%252BSzlhZ1xtr8r%252BxuOoZae7m%252BQ7TjQhMRi8DpeoDiwqbizE%252BbbwmpJ9kiSSii09gR1SaOVBzg6TqdfeciwLJ3as2MyKGlbh5h7sjMXVsMYiJLgg0B%252Bsv3fHKB8%252FVRIlmxqZO4PJAKvomdpHVFnG4EUJCKw7HyPfPG8VoleM98bIpMRW8O05JhaAnBtxmSafaZ8Zn4GGInoE1S0GVqnhjaIDra4rWVWfika5xhJnzSKc13KJcfVL5uj7hFDhmxXCXU9unyqItIlR9cuqYjihPB3IAtPM4jmVJ19NE4yzDypZl9U%252FtTwipnKaBAVYAbi5Z2Y9jCz%252BYyw2KgS9MWxA0%252F%252B55VVXkzl6GPqVf7W46Crg0MfJbET3ik%252BqBF2sZ%252F9sOr3jm8r8WOF4dc9H419q2RAyhUEtqmBfEaQogDcuGOh2J%252FjhKd%252FFJvgFzInEQJi1LEpnIec7e3F9NjGeBuRsRJfTtKAXHXkTZR0lHu0tbXaqX8%253D%7Campid%3APL_CLK%7Cclp%3A2334524,C $174.84,Free shipping,,Refurbished,Top Rated Seller,devicegiant,https://www.ebay.ca/usr/devicegiant?_trksid=p2047675.l2559,4044,https://www.ebay.ca/fdbk/feedback_profile/devicegiant?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,97% Positive feedback,,
Apple iPhone 6+ Plus-16GB 64GB GSM Factory Unlocked Smartphone Gold Gray Silver*,https://www.ebay.ca/itm/361747979634?epid=240464777&hash=item5439dc1d72:g:9EwAAOSwhnNfRuZK,C $124.83 to C $149.81,Free shipping,214+ sold,Refurbished,Top Rated Seller,best_deal_today,https://www.ebay.ca/usr/best_deal_today?_trksid=p2047675.l2559,260671,https://www.ebay.ca/fdbk/feedback_profile/best_deal_today?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.2% Positive feedback,44 product ratings,https://www.ebay.ca/p/240464777?iid=361747979634&var=632095663639&rt=nc#UserReviews
"Samsung Galaxy S10 G973U Unlocked, Verizon, Sprint, T-Mobile, AT&T Straight Talk",https://www.ebay.ca/itm/194212578125?hash=item2d37f8c34d:g:~NEAAOSwj0xg0swl,C $174.85 to C $310.99,Free shipping,,Pre-Owned,Top Rated Seller,phonegorillas,https://www.ebay.ca/usr/phonegorillas?_trksid=p2047675.l2559,15313,https://www.ebay.ca/fdbk/feedback_profile/phonegorillas?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.4% Positive feedback,,
LG G8 / G8X ThinQ | 128GB AT&T T-Mobile ONLY OR GSM Unlocked Cellphone G820/G850,https://www.ebay.ca/itm/274298148558?epid=28034145581&hash=item3fdd7196ce:g:RF0AAOSwdEdgumOM,C $111.42 to C $179.36,Free shipping,42+ watchers,Pre-Owned,Top Rated Seller,wise-deals,https://www.ebay.ca/usr/wise-deals?_trksid=p2047675.l2559,28691,https://www.ebay.ca/fdbk/feedback_profile/wise-deals?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.8% Positive feedback,10 product ratings,https://www.ebay.ca/p/28034145581?iid=274298148558&var=575065407436&rt=nc#UserReviews
Samsung Galaxy A50 - 64GB - Black White (Unlocked) Choose Color and Condition,https://www.ebay.ca/itm/184855019641?epid=6033858131&hash=item2b0a37c079:g:ysUAAOSwxcZgrSIF,C $149.81,Free shipping,13+ watchers,Pre-Owned,Top Rated Seller,wikiwoo,https://www.ebay.ca/usr/wikiwoo?_trksid=p2047675.l2559,30600,https://www.ebay.ca/fdbk/feedback_profile/wikiwoo?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,3 product ratings,https://www.ebay.ca/p/6033858131?iid=184855019641&var=692633704685&rt=nc#UserReviews
Samsung Galaxy S8+ Plus G955U Factory Unlocked Smartphone AT&T T-Mobile Verizon,https://www.ebay.ca/itm/401477782694?hash=item5d79f0cca6:g:U~wAAOSwPbBfodeE,C $199.77,Free shipping,"1,764+ sold",Refurbished,Top Rated Seller,best_deal_today,https://www.ebay.ca/usr/best_deal_today?_trksid=p2047675.l2559,260671,https://www.ebay.ca/fdbk/feedback_profile/best_deal_today?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.2% Positive feedback,,
NEW UNLOCKED Samsung Galaxy Note 10+ PLUS SM-N975U 256GB BLACK T-MOBILE AT&T,https://www.ebay.ca/itm/194152901244?epid=10037893604&hash=item2d346a2a7c:g:XLkAAOSwwHNgqye2,C $649.30,Free shipping,143 sold,Brand New,Top Rated Seller,diamond.wireless,https://www.ebay.ca/usr/diamond.wireless?_trksid=p2047675.l2559,19240,https://www.ebay.ca/fdbk/feedback_profile/diamond.wireless?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,99.3% Positive feedback,6 product ratings,https://www.ebay.ca/p/10037893604?iid=194152901244&rt=nc#UserReviews
New ListingApple iPhone SE - 16GB - Rose Gold (Unlocked) - Sticky Residue - Dies Quickly,https://www.ebay.ca/itm/154555807453?epid=240464717&hash=item23fc3e76dd:g:UOIAAOSwBMxg9b67,C $62.45,Free shipping,,Pre-Owned,Top Rated Seller,wikiwoo,https://www.ebay.ca/usr/wikiwoo?_trksid=p2047675.l2559,30600,https://www.ebay.ca/fdbk/feedback_profile/wikiwoo?filter=feedback_page:RECEIVED_AS_SELLER&_trksid=p2047675.l2560,98.9% Positive feedback,24 product ratings,https://www.ebay.ca/p/240464717?iid=154555807453&rt=nc#UserReviews
